SaleID,SalesDate,ProductID,StoreID,CustomerId,quantity,DiscountPercent,TotalSaleAmount,TotalCostPrice
SL004943,15-Feb-26,P00602,S0097,C00320,2,10,988.2,910
SL000612,20-Dec-23,P00602,S0022,C00215,10,10,4941,4550
SL000739,22-Dec-25,P00602,S0033,C00860,6,15,2799.9,2730
SL000261,08-Apr-26,P00602,S0077,C00593,6,5,3129.3,2730
SL002408,05-Jun-26,P00602,S0061,C00266,7,0,3843,3185
SL001916,07-May-21,P00603,S0009,C00913,7,0,1533,1099
SL003604,28-May-24,P00603,S0011,C00121,8,20,1401.6,1256
SL000796,23-Nov-24,P00603,S0022,C00507,8,15,1489.2,1256
SL000053,11-Jul-21,P00603,S0007,C00170,7,0,1533,1099
SL000615,02-Aug-23,P00604,S0012,C00376,1,0,1459,1108
SL003503,20-Dec-25,P00604,S0008,C00478,3,0,4377,3324
SL000220,30-Jun-26,P00604,S0069,C00859,4,0,5836,4432
SL001559,30-Jun-26,P00604,S0069,C00695,10,0,14590,11080
SL000912,30-Jun-26,P00604,S0069,C00404,10,0,14590,11080
SL004653,30-Jun-26,P00604,S0069,C00579,9,0,13131,9972
SL002227,28-Dec-24,P00604,S0063,C00513,9,10,11817.9,9972
SL001464,03-Dec-24,P00604,S0014,C00490,2,15,2480.3,2216
SL001753,09-Apr-26,P00605,S0014,C00763,6,0,1614,1290
SL000291,25-Dec-25,P00605,S0094,C00583,7,0,1883,1505
SL000894,29-Apr-20,P00605,S0063,C00092,8,0,2152,1720
SL000800,12-Jun-25,P00605,S0003,C00988,5,5,1277.75,1075
SL003026,18-Dec-22,P00605,S0019,C00063,7,5,1788.85,1505
SL002675,09-Jun-25,P00605,S0013,C00468,6,25,1210.5,1290
SL001165,23-Aug-25,P00606,S0049,C00716,1,0,129,101
SL003036,16-May-20,P00606,S0035,C00714,8,0,1032,808
SL002646,04-Jan-24,P00606,S0014,C00975,8,0,1032,808
SL001198,29-Apr-21,P00606,S0061,C00685,5,0,645,505
SL002632,02-Dec-24,P00606,S0027,C00808,9,5,1102.95,909
SL001986,02-Jun-22,P00606,S0095,C00033,5,10,580.5,505
SL004040,24-Jun-26,P00606,S0060,C00603,2,20,206.4,202
SL000467,01-Aug-25,P00607,S0048,C00540,3,0,2007,1389
SL001784,17-Apr-25,P00607,S0090,C00134,10,5,6355.5,4630
SL001238,20-Sep-23,P00607,S0034,C00491,3,0,2007,1389
SL003012,02-Oct-22,P00607,S0073,C00685,10,25,5017.5,4630
SL002526,30-May-25,P00607,S0073,C00145,10,15,5686.5,4630
SL001799,22-May-26,P00607,S0022,C00627,8,15,4549.2,3704
SL003740,07-Jan-25,P00608,S0033,C00027,4,0,7116,5204
SL003922,18-Jun-23,P00609,S0010,C00822,5,10,5485.5,4235
SL002927,16-Apr-24,P00609,S0037,C00049,8,5,9264.4,6776
SL001446,09-Dec-25,P00609,S0072,C00815,5,5,5790.25,4235
SL004532,30-Aug-21,P00609,S0075,C00415,2,10,2194.2,1694
SL004206,27-Nov-24,P00609,S0065,C00342,8,10,8776.8,6776
SL003196,16-May-22,P00609,S0058,C00752,1,10,1097.1,847
SL001253,23-Dec-24,P00610,S0013,C00531,7,10,6167.7,5523
SL002357,18-Jan-21,P00610,S0004,C00514,10,10,8811,7890
SL004790,22-Apr-23,P00610,S0094,C00797,5,25,3671.25,3945
SL003390,04-Apr-26,P00611,S0098,C00991,3,0,6087,4227
SL000358,16-Feb-23,P00611,S0040,C00121,1,0,2029,1409
SL000360,21-Jun-23,P00611,S0042,C00847,7,0,14203,9863
SL004262,05-Jan-26,P00612,S0046,C00610,8,20,10873.6,10000
SL002914,09-Jan-26,P00612,S0070,C00139,1,0,1699,1250
SL002279,06-May-25,P00612,S0050,C00761,10,0,16990,12500
SL002799,10-Aug-23,P00612,S0059,C00336,7,5,11298.35,8750
SL001430,29-May-26,P00612,S0048,C00568,6,20,8155.2,7500
SL001976,15-Oct-25,P00612,S0061,C00401,7,20,9514.4,8750
SL004266,12-Jan-26,P00612,S0094,C00058,3,20,4077.6,3750
SL000121,11-Nov-25,P00613,S0062,C00910,4,20,5852.8,5224
SL000591,31-May-24,P00613,S0078,C00971,9,15,13991.85,11754
SL002633,18-May-24,P00613,S0002,C00299,10,10,16461,13060
SL004942,08-Sep-21,P00613,S0014,C00256,9,15,13991.85,11754
SL004175,04-Aug-24,P00613,S0063,C00047,3,10,4938.3,3918
SL003184,23-May-21,P00614,S0091,C00491,1,5,607.05,463
SL000585,21-Jun-26,P00614,S0097,C00888,7,5,4249.35,3241
SL004089,17-Nov-25,P00614,S0029,C00312,7,25,3354.75,3241
SL001039,10-Jan-26,P00615,S0049,C00710,2,5,1195.1,944
SL003803,11-Aug-25,P00615,S0077,C00075,8,0,5032,3776
SL003194,17-Oct-24,P00615,S0075,C00732,5,0,3145,2360
SL000246,22-Oct-20,P00615,S0026,C00054,9,5,5377.95,4248
SL001726,21-Sep-23,P00615,S0048,C00790,10,5,5975.5,4720
SL003565,10-Apr-26,P00615,S0053,C00236,1,20,503.2,472
SL004924,02-Jan-26,P00615,S0001,C00903,7,25,3302.25,3304
SL002488,03-Jun-26,P00616,S0049,C00777,10,5,12720.5,11160
SL001172,21-Oct-21,P00616,S0030,C00168,8,25,8034,8928
SL000385,03-Sep-22,P00616,S0051,C00234,10,25,10042.5,11160
SL003278,04-May-23,P00616,S0028,C00201,10,0,13390,11160
SL002394,30-Aug-24,P00617,S0062,C00956,2,20,1454.4,1508
SL001950,05-Nov-24,P00617,S0064,C00555,2,0,1818,1508
SL001897,19-May-25,P00617,S0029,C00309,9,5,7771.95,6786
SL001927,26-Mar-25,P00617,S0075,C00959,7,10,5726.7,5278
SL002683,01-May-23,P00617,S0008,C00984,4,10,3272.4,3016
SL000792,08-Apr-26,P00618,S0063,C00366,9,10,6390.9,5787
SL003587,26-Dec-25,P00618,S0072,C00925,7,0,5523,4501
SL001624,09-Apr-26,P00618,S0014,C00750,10,0,7890,6430
SL003854,15-Oct-21,P00618,S0050,C00984,3,5,2248.65,1929
SL004075,20-Dec-25,P00618,S0029,C00701,2,20,1262.4,1286
SL003994,04-Aug-22,P00618,S0040,C00383,7,20,4418.4,4501
SL004673,23-Oct-22,P00618,S0029,C00416,8,20,5049.6,5144
SL000456,15-Mar-21,P00618,S0008,C00304,7,25,4142.25,4501
SL003355,18-Dec-25,P00619,S0016,C00791,9,0,3951,2889
SL003929,23-Feb-24,P00619,S0022,C00865,4,10,1580.4,1284
SL002591,31-Oct-23,P00619,S0079,C00584,9,15,3358.35,2889
SL004751,04-Feb-26,P00620,S0012,C00884,2,5,2639.1,1918
SL001604,30-Nov-23,P00620,S0055,C00240,1,5,1319.55,959
SL002930,20-Dec-24,P00620,S0036,C00058,1,15,1180.65,959
SL000368,02-Sep-24,P00620,S0089,C00367,1,15,1180.65,959
SL001500,05-Sep-25,P00620,S0060,C00998,6,15,7083.9,5754
SL002824,26-May-26,P00620,S0035,C00668,5,0,6945,4795
SL002576,14-Dec-22,P00620,S0021,C00455,9,0,12501,8631
SL000136,12-Nov-25,P00620,S0055,C00831,8,0,11112,7672
SL000327,20-Aug-25,P00621,S0007,C00624,7,0,10773,8526
SL004677,10-Jun-25,P00621,S0003,C00196,2,5,2924.1,2436
SL000009,22-Nov-22,P00621,S0060,C00532,1,10,1385.1,1218
SL001488,11-Feb-23,P00621,S0008,C00626,10,20,12312,12180
SL003948,01-Mar-23,P00621,S0022,C00805,7,25,8079.75,8526
SL001627,05-Aug-22,P00622,S0007,C00661,1,5,331.55,250
SL000072,02-Jan-23,P00622,S0088,C00363,6,10,1884.6,1500
SL004113,25-Jun-21,P00622,S0026,C00083,4,25,1047,1000
SL001598,21-Jul-20,P00622,S0017,C00130,6,25,1570.5,1500
SL003640,06-May-26,P00622,S0047,C00098,1,15,296.65,250
SL003312,03-Nov-25,P00622,S0049,C00783,7,15,2076.55,1750
SL003933,28-Jul-24,P00623,S0026,C00091,6,15,4686.9,3804
SL000096,16-May-22,P00623,S0011,C00238,7,0,6433,4438
SL001744,28-Feb-20,P00623,S0094,C00989,4,0,3676,2536
SL000018,22-May-22,P00623,S0053,C00798,2,0,1838,1268
SL001472,02-Feb-25,P00623,S0065,C00356,8,5,6984.4,5072
SL002253,13-Mar-21,P00623,S0100,C00212,2,5,1746.1,1268
SL001648,13-Jul-24,P00623,S0089,C00626,4,5,3492.2,2536
SL000990,26-May-22,P00623,S0083,C00723,2,10,1654.2,1268
SL003730,18-Mar-25,P00623,S0064,C00479,2,10,1654.2,1268
SL004757,16-May-26,P00623,S0082,C00124,1,25,689.25,634
SL001618,22-Mar-24,P00623,S0017,C00611,10,15,7811.5,6340
SL000658,20-Aug-23,P00623,S0018,C00755,3,15,2343.45,1902
SL003553,18-Jun-26,P00624,S0002,C00474,6,5,3357.3,2574
SL002962,05-Dec-25,P00624,S0022,C00274,8,0,4712,3432
SL001150,05-Dec-23,P00624,S0052,C00438,10,20,4712,4290
SL003952,30-May-23,P00624,S0035,C00491,4,25,1767,1716
SL001429,06-Sep-24,P00625,S0079,C00907,2,25,2893.5,2712
SL002830,15-Dec-25,P00625,S0049,C00287,8,0,15432,10848
SL001668,28-Nov-25,P00625,S0098,C00157,7,5,12827.85,9492
SL004514,24-Jan-23,P00625,S0043,C00890,3,10,5208.3,4068
SL001685,29-Sep-25,P00626,S0079,C00447,5,10,161410.5,149775
SL001545,21-Dec-25,P00626,S0092,C00030,7,10,225974.7,209685
SL003654,24-Jan-24,P00626,S0087,C00223,4,10,129128.4,119820
SL002496,04-Jun-26,P00626,S0084,C00048,3,25,80705.25,89865
SL004764,07-Sep-25,P00626,S0067,C00808,3,25,80705.25,89865
SL000522,27-Mar-26,P00626,S0018,C00649,2,15,60977.3,59910
SL000875,30-Jun-26,P00626,S0009,C00495,3,5,102226.65,89865
SL001054,22-Feb-26,P00626,S0050,C00045,3,0,107607,89865
SL001398,26-May-21,P00626,S0089,C00819,6,0,215214,179730
SL001170,06-Aug-24,P00626,S0083,C00851,7,0,251083,209685
SL003356,28-Mar-26,P00626,S0099,C00873,10,0,358690,299550
SL002601,03-Nov-20,P00626,S0039,C00983,9,5,306679.95,269595
SL001357,20-Feb-24,P00626,S0008,C00938,9,5,306679.95,269595
SL000422,11-Jul-24,P00626,S0099,C00459,5,5,170377.75,149775
SL004564,19-Oct-25,P00627,S0055,C00141,3,0,115497,84966
SL000405,12-Mar-24,P00627,S0098,C00332,6,0,230994,169932
SL001030,13-Dec-22,P00627,S0076,C00595,4,5,146296.2,113288
SL001414,07-Feb-26,P00627,S0029,C00505,7,5,256018.35,198254
SL002284,06-Jul-24,P00627,S0073,C00937,9,10,311841.9,254898
SL004939,17-Apr-25,P00627,S0007,C00852,5,25,144371.25,141610
SL001527,05-Jun-23,P00627,S0070,C00969,10,25,288742.5,283220
SL000717,16-Feb-22,P00627,S0020,C00899,9,15,294517.35,254898
SL000520,29-May-24,P00628,S0088,C00673,7,0,63483,54495
SL001474,18-Apr-22,P00628,S0008,C00600,4,0,36276,31140
SL002769,03-Jan-26,P00628,S0027,C00923,10,0,90690,77850
SL001487,03-Jul-23,P00628,S0047,C00876,5,10,40810.5,38925
SL004505,03-Aug-25,P00628,S0049,C00694,3,10,24486.3,23355
SL001400,29-Jan-24,P00628,S0034,C00556,2,20,14510.4,15570
SL001645,17-Dec-25,P00629,S0028,C00874,5,10,10075.5,8750
SL003747,02-May-25,P00629,S0055,C00307,3,25,5037.75,5250
SL003206,04-Oct-21,P00629,S0024,C00141,4,20,7164.8,7000
SL000187,21-Nov-25,P00630,S0060,C00549,2,15,15468.3,15712
SL000499,18-May-26,P00630,S0010,C00733,4,10,32756.4,31424
SL000560,23-May-26,P00630,S0041,C00701,10,25,68242.5,78560
SL003228,28-Dec-25,P00631,S0058,C00337,4,0,45076,36276
SL000913,27-Nov-24,P00631,S0062,C00538,5,20,45076,45345
SL002033,15-Dec-24,P00632,S0071,C00907,6,0,133314,113202
SL000900,28-Oct-21,P00632,S0047,C00288,9,0,199971,169803
SL004477,22-Nov-21,P00632,S0075,C00480,8,10,159976.8,150936
SL004620,16-Apr-26,P00633,S0035,C00770,6,25,139540.5,154254
SL004676,13-Dec-25,P00633,S0013,C00079,2,10,55816.2,51418
SL001184,21-Apr-25,P00633,S0033,C00330,2,15,52715.3,51418
SL003489,15-Jul-25,P00633,S0038,C00940,6,15,158145.9,154254
SL004357,29-Aug-24,P00634,S0083,C00731,10,10,205731,187620
SL001586,01-Jun-23,P00634,S0056,C00958,3,0,68577,56286
SL003256,09-Mar-21,P00634,S0091,C00090,9,0,205731,168858
SL000762,19-Jan-22,P00634,S0092,C00957,8,5,173728.4,150096
SL004370,04-Jun-26,P00634,S0060,C00444,3,0,68577,56286
SL001612,04-Jul-25,P00634,S0018,C00672,8,15,155441.2,150096
SL002024,28-Nov-20,P00634,S0020,C00416,9,15,174871.35,168858
SL004550,28-Jan-24,P00635,S0027,C00845,6,0,55314,47022
SL001120,07-Mar-25,P00635,S0036,C00142,7,20,51626.4,54859
SL003562,09-Nov-25,P00636,S0053,C00863,9,0,440271,361332
SL003601,23-Aug-24,P00636,S0021,C00785,7,0,342433,281036
SL000099,05-Jun-26,P00636,S0033,C00228,2,0,97838,80296
SL004369,20-Jun-26,P00636,S0010,C00254,5,0,244595,200740
SL002480,20-Jun-26,P00636,S0037,C00596,9,20,352216.8,361332
SL003403,31-Jan-26,P00636,S0053,C00368,1,15,41581.15,40148
SL004466,02-Feb-26,P00637,S0093,C00603,5,0,248145,182975
SL004891,13-Jun-25,P00637,S0033,C00766,4,0,198516,146380
SL002308,21-Sep-25,P00637,S0071,C00547,5,5,235737.75,182975
SL002693,22-May-24,P00637,S0098,C00794,5,0,248145,182975
SL000609,29-Sep-23,P00638,S0092,C00136,9,20,178192.8,189765
SL001632,04-Nov-24,P00638,S0099,C00006,1,20,19799.2,21085
SL002665,20-Nov-23,P00638,S0051,C00108,2,0,49498,42170
SL004380,10-Dec-25,P00638,S0009,C00841,4,0,98996,84340
SL001688,22-Mar-24,P00638,S0089,C00645,5,0,123745,105425
SL001511,01-Oct-23,P00638,S0086,C00518,7,5,164580.85,147595
SL001372,29-Apr-26,P00639,S0085,C00451,3,20,126525.6,116856
SL001640,26-Dec-24,P00639,S0013,C00775,10,5,500830.5,389520
SL001496,15-Apr-21,P00639,S0019,C00795,9,20,379576.8,350568
SL000295,06-Jun-26,P00639,S0019,C00922,1,20,42175.2,38952
SL001376,15-Jan-24,P00639,S0087,C00247,1,25,39539.25,38952
SL002662,07-Jun-26,P00639,S0009,C00387,5,25,197696.25,194760
SL004885,19-Jul-22,P00639,S0009,C00165,10,25,395392.5,389520
SL000421,11-Sep-24,P00640,S0034,C00863,8,0,143672,99640
SL002152,17-Mar-25,P00640,S0087,C00403,10,5,170610.5,124550
SL004361,08-Sep-25,P00640,S0024,C00687,8,5,136488.4,99640
SL002795,21-Mar-26,P00641,S0059,C00682,6,0,57594,39810
SL000721,22-Sep-23,P00641,S0093,C00027,4,5,36476.2,26540
SL000641,06-Jun-26,P00642,S0016,C00688,2,0,99418,80994
SL003281,03-Jun-26,P00642,S0038,C00395,10,5,472235.5,404970
SL002621,13-Mar-26,P00642,S0075,C00015,1,10,44738.1,40497
SL000507,31-Mar-23,P00644,S0070,C00421,2,5,6097.1,4620
SL001328,07-Jul-24,P00644,S0044,C00671,3,0,9627,6930
SL003031,06-Jan-26,P00644,S0041,C00117,3,0,9627,6930
SL004408,07-Jun-26,P00644,S0095,C00485,4,0,12836,9240
SL002420,21-Jun-26,P00644,S0069,C00961,1,5,3048.55,2310
SL000458,10-Aug-24,P00644,S0063,C00537,2,25,4813.5,4620
SL000173,25-May-25,P00645,S0041,C00754,3,10,39984.3,33636
SL003000,15-Apr-26,P00645,S0079,C00596,7,20,82930.4,78484
SL001073,19-Oct-21,P00645,S0066,C00709,10,20,118472,112120
SL001724,10-Jun-25,P00645,S0051,C00028,10,0,148090,112120
SL003986,09-Jul-22,P00645,S0063,C00118,4,0,59236,44848
SL002495,05-Sep-22,P00646,S0034,C00550,8,10,80992.8,64944
SL001386,02-Jun-26,P00646,S0003,C00080,4,10,40496.4,32472
SL001138,25-Jan-22,P00646,S0033,C00110,8,0,89992,64944
SL003977,25-Mar-25,P00646,S0082,C00246,1,0,11249,8118
SL000486,01-Jun-26,P00646,S0069,C00910,2,0,22498,16236
SL003045,28-Feb-26,P00646,S0022,C00349,5,5,53432.75,40590
SL001818,06-May-24,P00646,S0060,C00091,9,10,91116.9,73062
SL001820,23-Apr-25,P00647,S0057,C00403,6,0,345294,266472
SL001409,14-May-25,P00647,S0090,C00413,4,0,230196,177648
SL003067,24-Jun-26,P00647,S0067,C00669,10,0,575490,444120
SL003914,29-May-22,P00647,S0026,C00525,1,10,51794.1,44412
SL004383,27-Jun-26,P00647,S0093,C00485,9,20,414352.8,399708
SL000506,02-Nov-25,P00648,S0019,C00074,3,0,99927,83727
SL001181,04-Oct-22,P00648,S0087,C00620,6,0,199854,167454
SL003020,01-Dec-25,P00648,S0013,C00956,1,0,33309,27909
SL004544,11-Aug-25,P00648,S0032,C00974,9,5,284791.95,251181
SL004082,08-Jun-26,P00648,S0055,C00156,6,5,189861.3,167454
SL001486,28-Oct-22,P00648,S0021,C00615,2,5,63287.1,55818
SL000013,03-Jul-23,P00648,S0012,C00960,3,5,94930.65,83727
SL002104,12-Mar-20,P00648,S0038,C00709,9,15,254813.85,251181
SL004609,17-Nov-24,P00649,S0026,C00024,3,10,53700.3,51207
SL001943,14-May-26,P00649,S0035,C00084,7,5,132261.85,119483
SL002072,29-Feb-24,P00649,S0066,C00957,1,10,17900.1,17069
SL002613,01-Oct-22,P00649,S0093,C00820,9,20,143200.8,153621
SL002596,05-Jan-26,P00649,S0065,C00909,4,20,63644.8,68276
SL003132,23-May-22,P00649,S0041,C00581,3,25,44750.25,51207
SL000685,30-May-22,P00649,S0057,C00450,10,15,169056.5,170690
SL001615,20-Oct-22,P00650,S0094,C00575,9,10,267210.9,212778
SL000503,05-Jul-23,P00650,S0048,C00598,9,5,282055.95,212778
SL000528,30-Nov-23,P00651,S0047,C00626,9,5,6660.45,4977
SL004805,03-Dec-22,P00651,S0048,C00583,1,25,584.25,553
SL000533,22-Aug-23,P00651,S0092,C00021,9,25,5258.25,4977
SL002311,12-Sep-25,P00651,S0003,C00737,2,25,1168.5,1106
SL000632,01-Jan-25,P00652,S0029,C00125,7,10,3269.7,2499
SL002366,18-Mar-25,P00652,S0053,C00135,7,0,3633,2499
SL004434,27-Jun-26,P00652,S0028,C00425,4,10,1868.4,1428
SL000755,23-Sep-23,P00652,S0060,C00969,3,10,1401.3,1071
SL000820,20-Aug-25,P00653,S0076,C00462,7,0,4473,3332
SL003506,10-Feb-22,P00653,S0043,C00023,9,10,5175.9,4284
SL001993,31-Oct-21,P00653,S0088,C00982,8,20,4089.6,3808
SL000315,09-Sep-25,P00653,S0096,C00223,7,15,3802.05,3332
SL001647,17-Apr-22,P00654,S0075,C00609,6,0,3834,2796
SL003853,27-Oct-25,P00654,S0076,C00172,2,15,1086.3,932
SL000985,27-Jun-26,P00655,S0083,C00995,3,0,747,636
SL002030,25-Aug-23,P00655,S0043,C00938,5,0,1245,1060
SL003152,07-Apr-21,P00655,S0018,C00174,6,5,1419.3,1272
SL004520,10-May-22,P00655,S0074,C00324,4,5,946.2,848
SL004755,21-May-24,P00655,S0074,C00822,1,10,224.1,212
SL002564,05-Oct-22,P00655,S0082,C00403,5,20,996,1060
SL000159,24-Aug-24,P00656,S0056,C00226,3,0,2487,1758
SL001505,14-Jan-25,P00656,S0084,C00517,6,0,4974,3516
SL003547,06-Feb-24,P00656,S0036,C00026,9,0,7461,5274
SL000693,02-Sep-25,P00656,S0092,C00225,5,5,3937.75,2930
SL001919,16-Jan-24,P00656,S0029,C00764,8,10,5968.8,4688
SL002422,11-Oct-25,P00657,S0017,C00365,1,0,359,255
SL003407,30-Jun-26,P00657,S0067,C00296,6,15,1830.9,1530
SL004561,28-Apr-26,P00658,S0022,C00807,3,0,1737,1257
SL003839,02-Jul-25,P00658,S0047,C00907,7,5,3850.35,2933
SL000392,25-Sep-22,P00658,S0056,C00355,6,20,2779.2,2514
SL001556,07-May-23,P00658,S0091,C00104,1,25,434.25,419
SL002073,27-Aug-23,P00658,S0076,C00911,1,15,492.15,419
SL000722,20-Jul-24,P00658,S0076,C00177,10,15,4921.5,4190
SL004877,12-Jun-26,P00658,S0056,C00608,8,15,3937.2,3352
SL002882,10-Jun-26,P00659,S0089,C00487,1,0,619,456
SL002901,13-Jan-26,P00660,S0039,C00052,4,0,2236,1724
SL003870,29-Sep-24,P00660,S0072,C00067,9,5,4779.45,3879
SL003846,04-Jan-25,P00660,S0010,C00574,1,0,559,431
SL001003,23-May-23,P00660,S0067,C00245,5,5,2655.25,2155
SL000579,22-Aug-25,P00660,S0069,C00115,9,25,3773.25,3879
SL003571,05-Jun-22,P00660,S0088,C00702,5,15,2375.75,2155
SL000549,27-Jul-25,P00660,S0058,C00649,6,5,3186.3,2586
SL002870,02-Jan-26,P00661,S0086,C00307,9,10,6309.9,5526
SL004735,02-Jun-23,P00662,S0083,C00992,2,0,198,156
SL002059,21-Jan-26,P00662,S0012,C00587,7,0,693,546
SL001355,21-Feb-26,P00662,S0065,C00260,8,0,792,624
SL003219,20-May-24,P00662,S0094,C00863,8,5,752.4,624
SL002261,01-Apr-23,P00662,S0067,C00286,3,5,282.15,234
SL003277,10-Feb-26,P00662,S0076,C00498,5,10,445.5,390
SL004412,11-Jul-20,P00662,S0096,C00816,4,15,336.6,312
SL004541,28-Sep-24,P00662,S0065,C00732,1,15,84.15,78
SL003002,07-Apr-24,P00663,S0050,C00298,6,5,2160.3,1656
SL002034,04-Jun-26,P00663,S0068,C00487,3,5,1080.15,828
SL001139,12-Apr-26,P00663,S0001,C00893,2,20,606.4,552
SL004731,21-Feb-24,P00663,S0071,C00860,4,20,1212.8,1104
SL002233,26-Oct-25,P00663,S0086,C00678,8,25,2274,2208
SL000554,06-Feb-20,P00663,S0048,C00965,5,15,1610.75,1380
SL002443,15-Jun-25,P00664,S0008,C00515,8,10,4456.8,3752
SL003894,10-Apr-21,P00664,S0037,C00148,7,0,4333,3283
SL004002,05-Jul-24,P00664,S0079,C00850,5,0,3095,2345
SL000437,04-Jul-21,P00664,S0083,C00678,2,25,928.5,938
SL000457,30-Sep-25,P00664,S0096,C00985,9,15,4735.35,4221
SL000570,18-Aug-25,P00665,S0022,C00386,2,10,1546.2,1424
SL004411,23-Mar-25,P00665,S0037,C00151,9,0,7731,6408
SL000133,19-Dec-24,P00665,S0033,C00044,8,20,5497.6,5696
SL002415,20-Feb-26,P00665,S0013,C00537,6,5,4896.3,4272
SL003676,09-Jun-26,P00665,S0048,C00837,8,25,5154,5696
SL002487,06-Jan-26,P00666,S0053,C00979,8,0,3992,2896
SL002084,12-Feb-26,P00666,S0013,C00918,5,0,2495,1810
SL003071,21-Nov-25,P00666,S0030,C00070,7,10,3143.7,2534
SL004744,17-Jan-26,P00666,S0018,C00630,7,10,3143.7,2534
SL001413,19-Apr-25,P00666,S0041,C00221,9,25,3368.25,3258
SL003960,22-May-22,P00667,S0021,C00480,5,10,2785.5,2175
SL001520,21-Jun-24,P00667,S0065,C00357,10,5,5880.5,4350
SL000153,12-May-25,P00667,S0009,C00234,8,5,4704.4,3480
SL002686,14-Jun-22,P00667,S0044,C00983,5,10,2785.5,2175
SL004185,27-Feb-25,P00667,S0017,C00764,1,10,557.1,435
SL003567,23-Jun-25,P00667,S0062,C00163,1,10,557.1,435
SL001861,24-Jun-26,P00667,S0015,C00837,1,20,495.2,435
SL002506,25-Jun-26,P00668,S0053,C00939,8,25,2934,2872
SL002961,09-Nov-20,P00668,S0068,C00781,9,5,4180.95,3231
SL001287,18-Sep-23,P00668,S0010,C00056,8,10,3520.8,2872
SL004442,06-May-26,P00669,S0009,C00788,7,5,525.35,399
SL004171,27-Mar-25,P00669,S0003,C00014,9,20,568.8,513
SL000484,15-May-26,P00669,S0064,C00466,3,25,177.75,171
SL001714,04-Mar-24,P00669,S0043,C00776,10,15,671.5,570
SL004136,10-Aug-25,P00669,S0022,C00075,5,5,375.25,285
SL004389,28-Jul-25,P00669,S0036,C00129,9,5,675.45,513
SL001771,12-Jun-20,P00669,S0049,C00628,10,5,750.5,570
SL002441,25-Aug-25,P00670,S0054,C00973,8,5,6680.4,5264
SL004480,28-Jan-25,P00670,S0028,C00417,5,0,4395,3290
SL000408,03-May-25,P00670,S0061,C00169,10,5,8350.5,6580
SL002089,21-Jun-25,P00670,S0029,C00912,9,20,6328.8,5922
SL001985,14-Aug-23,P00671,S0083,C00879,2,15,253.3,230
SL000868,04-Dec-23,P00671,S0026,C00297,1,15,126.65,115
SL000655,27-Jul-25,P00671,S0074,C00443,8,10,1072.8,920
SL003440,08-Oct-25,P00671,S0086,C00293,5,15,633.25,575
SL004069,10-Apr-25,P00672,S0060,C00493,1,10,368.1,333
SL003758,12-Oct-25,P00672,S0023,C00468,8,0,3272,2664
SL004038,04-Aug-25,P00672,S0052,C00369,5,10,1840.5,1665
SL000529,11-Mar-22,P00672,S0007,C00299,4,15,1390.6,1332
SL001510,25-Mar-25,P00673,S0004,C00576,8,0,2152,1624
SL004210,06-Jul-20,P00673,S0080,C00135,6,5,1533.3,1218
SL004585,20-Jun-26,P00673,S0061,C00711,5,10,1210.5,1015
SL004633,02-Mar-25,P00673,S0078,C00069,4,20,860.8,812
SL003223,09-Jan-22,P00673,S0015,C00230,6,25,1210.5,1218
SL003161,29-May-26,P00674,S0030,C00852,6,5,5181.3,4356
SL004763,01-Mar-26,P00674,S0048,C00507,2,10,1636.2,1452
SL000100,24-Jun-21,P00674,S0056,C00445,2,10,1636.2,1452
SL003247,10-Dec-21,P00674,S0039,C00707,8,10,6544.8,5808
SL002011,16-Jun-23,P00675,S0063,C00862,3,10,2211.3,1677
SL001785,07-Jul-23,P00675,S0059,C00511,9,0,7371,5031
SL002704,11-Apr-22,P00675,S0034,C00452,8,5,6224.4,4472
SL001422,24-Mar-22,P00675,S0046,C00549,6,5,4668.3,3354
SL001501,09-Feb-25,P00675,S0008,C00564,7,10,5159.7,3913
SL000784,28-Jan-24,P00675,S0041,C00496,4,0,3276,2236
SL002300,03-Feb-22,P00675,S0062,C00464,9,20,5896.8,5031
SL004111,24-Nov-23,P00675,S0078,C00704,2,25,1228.5,1118
SL001262,06-Feb-25,P00675,S0012,C00684,2,15,1392.3,1118
SL001902,29-Jan-26,P00675,S0077,C00566,10,15,6961.5,5590
SL003328,29-May-23,P00676,S0028,C00943,6,0,29094,21942
SL004112,21-Mar-24,P00676,S0085,C00425,4,0,19396,14628
SL002521,19-Mar-25,P00676,S0067,C00447,10,0,48490,36570
SL000231,23-Oct-23,P00676,S0040,C00706,10,0,48490,36570
SL004062,24-Nov-25,P00676,S0053,C00055,3,5,13819.65,10971
SL003015,05-Oct-24,P00676,S0052,C00257,9,10,39276.9,32913
SL000807,27-Jun-26,P00676,S0071,C00558,4,10,17456.4,14628
SL000650,07-Jun-26,P00676,S0073,C00159,5,20,19396,18285
SL002852,05-Feb-25,P00677,S0052,C00449,7,25,69662.25,68502
SL001028,20-May-26,P00677,S0084,C00897,7,5,88238.85,68502
SL000005,07-May-26,P00677,S0023,C00156,10,10,119421,97860
SL004464,15-Dec-23,P00677,S0065,C00623,2,10,23884.2,19572
SL001040,18-Sep-22,P00677,S0015,C00213,1,10,11942.1,9786
SL002006,07-Mar-26,P00678,S0037,C00547,7,0,121233,86352
SL000709,30-Dec-24,P00678,S0097,C00692,9,0,155871,111024
SL001967,16-Feb-26,P00678,S0038,C00536,8,5,131624.4,98688
