InventoryID,Date,ProductID,StoreID,OpeningStock,PurchaseQty,SalesQty,ClosingStock
INV03085,09-04-2026,P00618,S0014,52,1,10,43
INV03086,23-10-2022,P00618,S0029,82,16,8,90
INV03087,20-12-2025,P00618,S0029,90,1,2,89
INV03088,04-08-2022,P00618,S0040,137,3,7,133
INV03089,15-10-2021,P00618,S0050,46,1,3,44
INV03090,08-04-2026,P00618,S0063,131,34,9,156
INV03091,26-12-2025,P00618,S0072,35,38,7,66
INV03092,18-12-2025,P00619,S0016,56,27,9,74
INV03093,23-02-2024,P00619,S0022,59,0,4,55
INV03094,31-10-2023,P00619,S0079,156,24,9,171
INV03095,04-02-2026,P00620,S0012,56,22,2,76
INV03096,14-12-2022,P00620,S0021,106,14,9,111
INV03097,26-05-2026,P00620,S0035,75,24,5,94
INV03098,20-12-2024,P00620,S0036,34,7,1,40
INV03099,30-11-2023,P00620,S0055,59,28,1,86
INV03100,12-11-2025,P00620,S0055,86,6,8,84
INV03101,05-09-2025,P00620,S0060,43,12,6,49
INV03102,02-09-2024,P00620,S0089,119,23,1,141
INV03103,10-06-2025,P00621,S0003,88,27,2,113
INV03104,20-08-2025,P00621,S0007,152,28,7,173
INV03105,11-02-2023,P00621,S0008,92,20,10,102
INV03106,01-03-2023,P00621,S0022,79,11,7,83
INV03107,22-11-2022,P00621,S0060,91,10,1,100
INV03108,05-08-2022,P00622,S0007,99,30,1,128
INV03109,21-07-2020,P00622,S0017,148,19,6,161
INV03110,25-06-2021,P00622,S0026,84,13,4,93
INV03111,06-05-2026,P00622,S0047,79,19,1,97
INV03112,03-11-2025,P00622,S0049,71,4,7,68
INV03113,02-01-2023,P00622,S0088,151,3,6,148
INV03114,16-05-2022,P00623,S0011,37,11,7,41
INV03115,22-03-2024,P00623,S0017,145,33,10,168
INV03116,20-08-2023,P00623,S0018,58,14,3,69
INV03117,28-07-2024,P00623,S0026,102,10,6,106
INV03118,22-05-2022,P00623,S0053,78,37,2,113
INV03119,18-03-2025,P00623,S0064,141,18,2,157
INV03120,02-02-2025,P00623,S0065,62,30,8,84
INV03121,16-05-2026,P00623,S0082,41,24,1,64
INV03122,26-05-2022,P00623,S0083,71,12,2,81
INV03123,13-07-2024,P00623,S0089,87,28,4,111
INV03124,28-02-2020,P00623,S0094,68,11,4,75
INV03125,13-03-2021,P00623,S0100,124,31,2,153
INV03126,18-06-2026,P00624,S0002,45,31,6,70
INV03127,05-12-2025,P00624,S0022,54,12,8,58
INV03128,30-05-2023,P00624,S0035,61,24,4,81
INV03129,05-12-2023,P00624,S0052,46,12,10,48
INV03130,24-01-2023,P00625,S0043,90,1,3,88
INV03131,15-12-2025,P00625,S0049,66,35,8,93
INV03132,06-09-2024,P00625,S0079,48,7,2,53
INV03133,28-11-2025,P00625,S0098,85,3,7,81
INV03134,20-02-2024,P00626,S0008,108,38,9,137
INV03135,30-06-2026,P00626,S0009,113,26,3,136
INV03136,27-03-2026,P00626,S0018,117,23,2,138
INV03137,03-11-2020,P00626,S0039,104,19,9,114
INV03138,22-02-2026,P00626,S0050,143,14,3,154
INV03139,07-09-2025,P00626,S0067,88,18,3,103
INV03140,29-09-2025,P00626,S0079,34,36,5,65
INV03141,06-08-2024,P00626,S0083,55,1,7,49
INV03142,04-06-2026,P00626,S0084,71,0,3,68
INV03143,24-01-2024,P00626,S0087,117,21,4,134
INV03144,26-05-2021,P00626,S0089,122,33,6,149
INV03145,21-12-2025,P00626,S0092,79,31,7,103
INV03146,11-07-2024,P00626,S0099,144,13,5,152
INV03147,28-03-2026,P00626,S0099,152,33,10,175
INV03148,17-04-2025,P00627,S0007,54,0,5,49
INV03149,16-02-2022,P00627,S0020,143,20,9,154
INV03150,07-02-2026,P00627,S0029,102,5,7,100
INV03151,19-10-2025,P00627,S0055,119,26,3,142
INV03152,05-06-2023,P00627,S0070,40,32,10,62
INV03153,06-07-2024,P00627,S0073,34,39,9,64
INV03154,13-12-2022,P00627,S0076,144,22,4,162
INV03155,12-03-2024,P00627,S0098,109,30,6,133
INV03156,18-04-2022,P00628,S0008,114,10,4,120
INV03157,03-01-2026,P00628,S0027,49,29,10,68
INV03158,29-01-2024,P00628,S0034,114,9,2,121
INV03159,03-07-2023,P00628,S0047,121,38,5,154
INV03160,03-08-2025,P00628,S0049,144,11,3,152
INV03161,29-05-2024,P00628,S0088,134,28,7,155
INV03162,04-10-2021,P00629,S0024,84,17,4,97
INV03163,17-12-2025,P00629,S0028,99,32,5,126
INV03164,02-05-2025,P00629,S0055,92,32,3,121
INV03165,18-05-2026,P00630,S0010,140,6,4,142
INV03166,23-05-2026,P00630,S0041,67,11,10,68
INV03167,21-11-2025,P00630,S0060,34,15,2,47
INV03168,28-12-2025,P00631,S0058,49,16,4,61
INV03169,27-11-2024,P00631,S0062,108,34,5,137
INV03170,28-10-2021,P00632,S0047,100,23,9,114
INV03171,15-12-2024,P00632,S0071,105,8,6,107
INV03172,22-11-2021,P00632,S0075,156,0,8,148
INV03173,13-12-2025,P00633,S0013,117,36,2,151
INV03174,21-04-2025,P00633,S0033,61,10,2,69
INV03175,16-04-2026,P00633,S0035,37,21,6,52
INV03176,15-07-2025,P00633,S0038,123,17,6,134
INV03177,04-07-2025,P00634,S0018,51,15,8,58
INV03178,28-11-2020,P00634,S0020,76,5,9,72
INV03179,01-06-2023,P00634,S0056,90,38,3,125
INV03180,04-06-2026,P00634,S0060,109,4,3,110
INV03181,29-08-2024,P00634,S0083,68,0,10,58
INV03182,09-03-2021,P00634,S0091,121,24,9,136
INV03183,19-01-2022,P00634,S0092,121,15,8,128
INV03184,28-01-2024,P00635,S0027,141,32,6,167
INV03185,07-03-2025,P00635,S0036,75,5,7,73
INV03186,20-06-2026,P00636,S0010,146,29,5,170
INV03187,23-08-2024,P00636,S0021,89,25,7,107
INV03188,05-06-2026,P00636,S0033,32,22,2,52
INV03189,20-06-2026,P00636,S0037,60,21,9,72
INV03190,09-11-2025,P00636,S0053,122,29,9,142
INV03191,31-01-2026,P00636,S0053,142,4,1,145
INV03192,13-06-2025,P00637,S0033,54,1,4,51
INV03193,21-09-2025,P00637,S0071,71,34,5,100
INV03194,02-02-2026,P00637,S0093,101,26,5,122
INV03195,22-05-2024,P00637,S0098,28,30,5,53
INV03196,10-12-2025,P00638,S0009,91,1,4,88
INV03197,20-11-2023,P00638,S0051,133,9,2,140
INV03198,01-10-2023,P00638,S0086,78,39,7,110
INV03199,22-03-2024,P00638,S0089,52,30,5,77
INV03200,29-09-2023,P00638,S0092,79,34,9,104
INV03201,04-11-2024,P00638,S0099,126,10,1,135
INV03202,19-07-2022,P00639,S0009,137,4,10,131
INV03203,07-06-2026,P00639,S0009,131,15,5,141
INV03204,26-12-2024,P00639,S0013,54,40,10,84
INV03205,15-04-2021,P00639,S0019,137,21,9,149
INV03206,06-06-2026,P00639,S0019,149,3,1,151
INV03207,29-04-2026,P00639,S0085,56,36,3,89
INV03208,15-01-2024,P00639,S0087,70,32,1,101
INV03209,08-09-2025,P00640,S0024,28,3,8,23
INV03210,11-09-2024,P00640,S0034,36,32,8,60
INV03211,17-03-2025,P00640,S0087,74,8,10,72
INV03212,21-03-2026,P00641,S0059,98,30,6,122
INV03213,22-09-2023,P00641,S0093,98,34,4,128
INV03214,06-06-2026,P00642,S0016,98,1,2,97
INV03215,03-06-2026,P00642,S0038,88,4,10,82
INV03216,13-03-2026,P00642,S0075,37,25,1,61
INV05003,15-06-2026,P00643,S0062,101,17,0,118
INV03217,06-01-2026,P00644,S0041,72,38,3,107
INV03218,07-07-2024,P00644,S0044,54,0,3,51
INV03219,10-08-2024,P00644,S0063,141,25,2,164
INV03220,21-06-2026,P00644,S0069,116,16,1,131
INV03221,31-03-2023,P00644,S0070,79,30,2,107
INV03222,07-06-2026,P00644,S0095,77,20,4,93
INV03223,25-05-2025,P00645,S0041,58,7,3,62
INV03224,10-06-2025,P00645,S0051,101,18,10,109
INV03225,09-07-2022,P00645,S0063,34,0,4,30
INV03226,19-10-2021,P00645,S0066,93,23,10,106
INV03227,15-04-2026,P00645,S0079,141,5,7,139
INV03228,02-06-2026,P00646,S0003,130,10,4,136
INV03229,28-02-2026,P00646,S0022,90,32,5,117
INV03230,25-01-2022,P00646,S0033,49,1,8,42
INV03231,05-09-2022,P00646,S0034,67,3,8,62
INV03232,06-05-2024,P00646,S0060,67,34,9,92
INV03233,01-06-2026,P00646,S0069,32,1,2,31
INV03234,25-03-2025,P00646,S0082,91,38,1,128
INV03235,29-05-2022,P00647,S0026,30,23,1,52
INV03236,23-04-2025,P00647,S0057,71,19,6,84
INV03237,24-06-2026,P00647,S0067,136,25,10,151
INV03238,14-05-2025,P00647,S0090,45,0,4,41
INV03239,27-06-2026,P00647,S0093,81,15,9,87
INV03240,03-07-2023,P00648,S0012,106,3,3,106
INV03241,01-12-2025,P00648,S0013,124,33,1,156
INV03242,02-11-2025,P00648,S0019,25,13,3,35
INV03243,28-10-2022,P00648,S0021,55,35,2,88
INV03244,11-08-2025,P00648,S0032,31,25,9,47
INV03245,12-03-2020,P00648,S0038,127,27,9,145
INV03246,08-06-2026,P00648,S0055,96,7,6,97
INV03247,04-10-2022,P00648,S0087,149,25,6,168
INV03248,17-11-2024,P00649,S0026,24,22,3,43
INV03249,14-05-2026,P00649,S0035,43,9,7,45
INV03250,23-05-2022,P00649,S0041,151,19,3,167
INV03251,30-05-2022,P00649,S0057,155,36,10,181
INV03252,05-01-2026,P00649,S0065,102,31,4,129
INV03253,29-02-2024,P00649,S0066,36,8,1,43
INV03254,01-10-2022,P00649,S0093,146,26,9,163
INV03255,05-07-2023,P00650,S0048,137,14,9,142
INV03256,20-10-2022,P00650,S0094,94,6,9,91
INV03257,12-09-2025,P00651,S0003,35,11,2,44
INV03258,30-11-2023,P00651,S0047,149,3,9,143
INV03259,03-12-2022,P00651,S0048,136,12,1,147
INV03260,22-08-2023,P00651,S0092,50,24,9,65
INV03261,27-06-2026,P00652,S0028,148,33,4,177
INV03262,01-01-2025,P00652,S0029,37,21,7,51
INV03263,18-03-2025,P00652,S0053,78,4,7,75
INV03264,23-09-2023,P00652,S0060,78,1,3,76
INV03265,10-02-2022,P00653,S0043,92,22,9,105
INV03266,20-08-2025,P00653,S0076,86,40,7,119
INV03267,31-10-2021,P00653,S0088,101,14,8,107
INV03268,09-09-2025,P00653,S0096,91,24,7,108
INV03269,17-04-2022,P00654,S0075,101,20,6,115
INV03270,27-10-2025,P00654,S0076,69,39,2,106
INV03271,07-04-2021,P00655,S0018,106,34,6,134
INV03272,25-08-2023,P00655,S0043,55,10,5,60
INV03273,10-05-2022,P00655,S0074,51,15,4,62
INV03274,21-05-2024,P00655,S0074,62,24,1,85
INV03275,05-10-2022,P00655,S0082,99,24,5,118
INV03276,27-06-2026,P00655,S0083,141,35,3,173
INV03277,16-01-2024,P00656,S0029,121,22,8,135
INV03278,06-02-2024,P00656,S0036,126,28,9,145
INV03279,24-08-2024,P00656,S0056,53,39,3,89
INV03280,14-01-2025,P00656,S0084,83,21,6,98
INV03281,02-09-2025,P00656,S0092,89,10,5,94
INV03282,11-10-2025,P00657,S0017,50,3,1,52
INV03283,30-06-2026,P00657,S0067,88,33,6,115
INV03284,28-04-2026,P00658,S0022,74,13,3,84
INV03285,02-07-2025,P00658,S0047,111,13,7,117
INV03286,25-09-2022,P00658,S0056,101,12,6,107
INV03287,12-06-2026,P00658,S0056,107,38,8,137
INV03288,27-08-2023,P00658,S0076,127,8,1,134
INV03289,20-07-2024,P00658,S0076,134,32,10,156
INV03290,07-05-2023,P00658,S0091,65,11,1,75
INV03291,10-06-2026,P00659,S0089,106,2,1,107
INV03292,04-01-2025,P00660,S0010,21,27,1,47
INV03293,13-01-2026,P00660,S0039,99,38,4,133
INV03294,27-07-2025,P00660,S0058,130,27,6,151
INV03295,23-05-2023,P00660,S0067,124,24,5,143
INV03296,22-08-2025,P00660,S0069,109,11,9,111
INV03297,29-09-2024,P00660,S0072,80,5,9,76
INV03298,05-06-2022,P00660,S0088,124,33,5,152
INV03299,02-01-2026,P00661,S0086,105,5,9,101
INV03300,21-01-2026,P00662,S0012,49,26,7,68
INV03301,28-09-2024,P00662,S0065,55,17,1,71
INV03302,21-02-2026,P00662,S0065,71,9,8,72
INV03303,01-04-2023,P00662,S0067,78,38,3,113
INV03304,10-02-2026,P00662,S0076,54,4,5,53
INV03305,02-06-2023,P00662,S0083,84,0,2,82
INV03306,20-05-2024,P00662,S0094,113,17,8,122
INV03307,11-07-2020,P00662,S0096,127,37,4,160
INV03308,12-04-2026,P00663,S0001,125,3,2,126
INV03309,06-02-2020,P00663,S0048,57,27,5,79
INV03310,07-04-2024,P00663,S0050,46,12,6,52
INV03311,04-06-2026,P00663,S0068,44,21,3,62
INV03312,21-02-2024,P00663,S0071,87,22,4,105
INV03313,26-10-2025,P00663,S0086,125,32,8,149
INV03314,15-06-2025,P00664,S0008,103,30,8,125
INV03315,10-04-2021,P00664,S0037,117,17,7,127
INV03316,05-07-2024,P00664,S0079,48,16,5,59
INV03317,04-07-2021,P00664,S0083,24,36,2,58
INV03318,30-09-2025,P00664,S0096,53,30,9,74
INV03319,20-02-2026,P00665,S0013,87,22,6,103
INV03320,18-08-2025,P00665,S0022,38,28,2,64
INV03321,19-12-2024,P00665,S0033,44,14,8,50
INV03322,23-03-2025,P00665,S0037,159,20,9,170
INV03323,09-06-2026,P00665,S0048,90,23,8,105
INV03324,12-02-2026,P00666,S0013,135,26,5,156
INV03325,17-01-2026,P00666,S0018,104,12,7,109
INV03326,21-11-2025,P00666,S0030,148,7,7,148
INV03327,19-04-2025,P00666,S0041,59,11,9,61
INV03328,06-01-2026,P00666,S0053,103,31,8,126
INV03329,12-05-2025,P00667,S0009,142,5,8,139
INV03330,24-06-2026,P00667,S0015,148,36,1,183
INV03331,27-02-2025,P00667,S0017,99,10,1,108
INV03332,22-05-2022,P00667,S0021,146,11,5,152
INV03333,14-06-2022,P00667,S0044,34,27,5,56
INV03334,23-06-2025,P00667,S0062,131,22,1,152
INV03335,21-06-2024,P00667,S0065,33,13,10,36
INV03336,18-09-2023,P00668,S0010,141,12,8,145
INV03337,25-06-2026,P00668,S0053,59,39,8,90
INV03338,09-11-2020,P00668,S0068,155,18,9,164
INV03339,27-03-2025,P00669,S0003,106,18,9,115
INV03340,06-05-2026,P00669,S0009,100,8,7,101
INV03341,10-08-2025,P00669,S0022,79,3,5,77
INV03342,28-07-2025,P00669,S0036,48,36,9,75
INV03343,04-03-2024,P00669,S0043,103,21,10,114
INV03344,12-06-2020,P00669,S0049,129,16,10,135
INV03345,15-05-2026,P00669,S0064,114,30,3,141
INV03346,28-01-2025,P00670,S0028,105,20,5,120
INV03347,21-06-2025,P00670,S0029,86,25,9,102
INV03348,25-08-2025,P00670,S0054,94,17,8,103
INV03349,03-05-2025,P00670,S0061,33,38,10,61
INV03350,04-12-2023,P00671,S0026,78,40,1,117
INV03351,27-07-2025,P00671,S0074,147,14,8,153
INV03352,14-08-2023,P00671,S0083,121,3,2,122
INV03353,08-10-2025,P00671,S0086,126,7,5,128
INV03354,11-03-2022,P00672,S0007,53,12,4,61
INV03355,12-10-2025,P00672,S0023,145,34,8,171
INV03356,04-08-2025,P00672,S0052,109,16,5,120
INV03357,10-04-2025,P00672,S0060,66,20,1,85
INV03358,25-03-2025,P00673,S0004,108,40,8,140
INV03359,09-01-2022,P00673,S0015,101,0,6,95
INV03360,20-06-2026,P00673,S0061,104,5,5,104
INV03361,02-03-2025,P00673,S0078,132,6,4,134
INV03362,06-07-2020,P00673,S0080,57,10,6,61
INV03363,29-05-2026,P00674,S0030,149,40,6,183
INV03364,10-12-2021,P00674,S0039,103,13,8,108
INV03365,01-03-2026,P00674,S0048,90,8,2,96
INV03366,24-06-2021,P00674,S0056,71,22,2,91
INV03367,09-02-2025,P00675,S0008,140,23,7,156
INV03368,06-02-2025,P00675,S0012,85,25,2,108
INV03369,11-04-2022,P00675,S0034,55,38,8,85
INV03370,28-01-2024,P00675,S0041,130,13,4,139
INV03371,24-03-2022,P00675,S0046,134,27,6,155
INV03372,07-07-2023,P00675,S0059,56,21,9,68
INV03373,03-02-2022,P00675,S0062,48,26,9,65
INV03374,16-06-2023,P00675,S0063,89,1,3,87
INV03375,29-01-2026,P00675,S0077,159,28,10,177
INV03376,24-11-2023,P00675,S0078,140,23,2,161
INV03377,29-05-2023,P00676,S0028,81,26,6,101
INV03378,23-10-2023,P00676,S0040,154,34,10,178
INV03379,05-10-2024,P00676,S0052,153,17,9,161
INV03380,24-11-2025,P00676,S0053,72,38,3,107
INV03381,19-03-2025,P00676,S0067,82,15,10,87
INV03382,27-06-2026,P00676,S0071,124,18,4,138
INV03383,07-06-2026,P00676,S0073,48,7,5,50
INV03384,21-03-2024,P00676,S0085,36,0,4,32
INV03385,18-09-2022,P00677,S0015,151,16,1,166
INV03386,07-05-2026,P00677,S0023,52,26,10,68
INV03387,05-02-2025,P00677,S0052,100,5,7,98
INV03388,15-12-2023,P00677,S0065,138,20,2,156
INV03389,20-05-2026,P00677,S0084,113,24,7,130
INV03390,07-03-2026,P00678,S0037,62,4,7,59
INV03391,16-02-2026,P00678,S0038,42,16,8,50
INV03392,29-09-2025,P00678,S0041,138,29,6,161
INV03393,30-12-2024,P00678,S0097,39,24,9,54
INV03394,12-02-2020,P00679,S0016,61,10,4,67
INV03395,02-03-2025,P00679,S0023,82,38,1,119
INV03396,30-11-2021,P00679,S0072,25,2,5,22
INV03397,17-08-2023,P00679,S0077,127,35,4,158
INV03398,07-10-2024,P00679,S0085,139,21,6,154
INV03399,14-11-2024,P00680,S0048,102,13,7,108
INV03400,24-03-2025,P00680,S0063,36,34,4,66
INV03401,25-08-2020,P00680,S0073,122,3,6,119
INV03402,31-10-2025,P00680,S0091,55,4,3,56
INV03403,05-02-2026,P00681,S0003,86,24,5,105
INV03404,27-01-2024,P00681,S0033,63,23,5,81
INV03405,30-06-2026,P00681,S0071,87,21,10,98
INV03406,06-08-2023,P00681,S0088,68,28,3,93
INV03407,20-03-2024,P00682,S0010,94,17,3,108
INV03408,17-02-2026,P00682,S0034,63,0,1,62
INV03409,07-08-2025,P00682,S0040,48,27,9,66
INV03410,26-08-2021,P00682,S0086,32,25,10,47
INV03411,08-04-2025,P00682,S0086,47,30,10,67
INV03412,16-06-2026,P00683,S0012,54,4,3,55
INV03413,05-09-2025,P00683,S0014,43,18,10,51
INV03414,27-06-2026,P00683,S0036,116,2,3,115
INV03415,03-06-2026,P00683,S0065,66,6,5,67
INV03416,14-12-2023,P00683,S0078,77,0,2,75
INV03417,26-01-2024,P00683,S0078,75,8,4,79
INV03418,10-03-2026,P00684,S0030,84,37,2,119
INV03419,01-10-2025,P00684,S0031,130,27,9,148
INV03420,17-02-2026,P00684,S0034,142,25,6,161
INV03421,27-09-2022,P00684,S0044,35,32,7,60
INV03422,18-01-2020,P00684,S0046,69,9,5,73
INV03423,20-01-2023,P00684,S0050,118,17,3,132
INV03424,08-06-2026,P00684,S0056,71,2,3,70
INV03425,20-03-2025,P00684,S0069,130,23,10,143
INV03426,21-08-2025,P00684,S0082,84,36,2,118
INV03427,10-02-2024,P00684,S0087,89,40,9,120
INV03428,13-07-2023,P00685,S0008,99,8,3,104
INV03429,21-09-2025,P00685,S0076,69,38,3,104
INV03430,20-02-2020,P00686,S0033,140,33,10,163
INV03431,23-05-2021,P00686,S0036,68,12,6,74
INV03432,13-09-2024,P00686,S0052,113,19,9,123
INV03433,30-06-2023,P00686,S0075,152,34,5,181
INV03434,15-06-2026,P00686,S0084,69,25,6,88
INV03435,11-11-2025,P00686,S0094,45,29,3,71
INV03436,22-06-2021,P00687,S0008,33,6,8,31
INV03437,03-04-2025,P00687,S0020,118,13,5,126
INV03438,27-01-2026,P00687,S0037,112,34,9,137
INV03439,12-04-2026,P00687,S0039,30,38,4,64
INV03440,02-11-2022,P00687,S0056,104,24,5,123
INV03441,08-07-2024,P00687,S0065,85,10,4,91
INV03442,07-08-2024,P00687,S0072,77,24,6,95
INV03443,11-05-2026,P00687,S0073,122,21,1,142
INV03444,28-05-2021,P00687,S0077,114,26,3,137
INV03445,02-07-2023,P00688,S0021,89,1,7,83
INV03446,02-05-2026,P00688,S0021,83,28,8,103
INV03447,05-06-2022,P00688,S0026,111,11,1,121
INV03448,11-12-2020,P00688,S0027,132,6,9,129
INV03449,10-08-2024,P00688,S0035,97,36,10,123
INV03450,05-02-2022,P00688,S0039,85,13,3,95
INV03451,17-02-2025,P00688,S0084,141,34,4,171
INV03452,14-04-2026,P00688,S0097,77,5,2,80
INV03453,05-08-2025,P00689,S0056,102,26,8,120
INV03454,04-06-2026,P00689,S0057,60,6,1,65
INV03455,11-09-2025,P00689,S0083,148,12,1,159
INV03456,10-07-2024,P00689,S0094,122,39,8,153
INV03457,26-06-2026,P00689,S0095,100,18,10,108
INV03458,10-03-2026,P00689,S0098,129,40,3,166
INV03459,24-11-2025,P00690,S0060,63,40,4,99
INV03460,24-10-2023,P00690,S0065,148,38,3,183
INV03461,11-11-2024,P00690,S0068,72,39,9,102
INV03462,14-12-2024,P00690,S0075,91,19,4,106
INV03463,03-05-2024,P00691,S0027,121,38,4,155
INV03464,09-01-2022,P00691,S0046,36,17,10,43
INV03465,10-04-2025,P00691,S0047,52,6,9,49
INV03466,13-04-2024,P00691,S0053,141,9,6,144
INV03467,17-04-2022,P00691,S0092,59,12,3,68
INV03468,21-10-2025,P00692,S0009,39,40,4,75
INV03469,21-05-2024,P00692,S0047,131,40,5,166
INV03470,23-05-2022,P00692,S0049,48,16,2,62
INV03471,24-09-2023,P00692,S0057,103,4,9,98
INV03472,07-10-2025,P00692,S0067,102,2,5,99
INV03473,02-02-2023,P00692,S0079,41,29,4,66
INV03474,22-10-2025,P00692,S0086,128,30,7,151
INV03475,04-11-2024,P00692,S0098,93,35,7,121
INV03476,28-06-2026,P00692,S0099,144,18,6,156
INV03477,09-08-2022,P00693,S0035,90,12,2,100
INV03478,06-06-2024,P00694,S0012,135,21,10,146
INV03479,06-04-2026,P00694,S0023,100,21,9,112
INV03480,18-01-2021,P00694,S0032,33,2,3,32
INV03481,21-01-2023,P00694,S0057,152,4,6,150
INV03482,05-06-2026,P00694,S0070,81,34,3,112
INV03483,22-01-2021,P00694,S0079,78,39,8,109
INV03484,14-03-2025,P00695,S0042,119,7,8,118
INV03485,07-09-2025,P00695,S0046,149,23,10,162
INV03486,17-01-2021,P00695,S0052,133,26,4,155
INV03487,18-05-2026,P00695,S0054,66,3,1,68
INV03488,19-08-2025,P00695,S0064,71,13,9,75
INV03489,22-01-2026,P00695,S0086,24,39,4,59
INV03490,01-04-2024,P00695,S0087,81,9,10,80
INV03491,24-06-2026,P00696,S0033,74,3,8,69
INV03492,22-11-2025,P00696,S0044,151,12,4,159
INV03493,18-06-2024,P00696,S0079,126,7,3,130
INV03494,14-04-2026,P00697,S0012,24,38,1,61
INV03495,02-01-2026,P00697,S0013,136,34,8,162
INV03496,29-02-2024,P00697,S0035,119,11,4,126
INV03497,05-03-2021,P00697,S0059,81,22,6,97
INV03498,26-07-2024,P00697,S0099,41,28,3,66
INV03499,07-08-2025,P00698,S0010,120,37,4,153
INV03500,13-05-2022,P00698,S0034,148,33,10,171
INV03501,29-04-2022,P00698,S0046,84,9,3,90
INV03502,03-01-2024,P00698,S0062,128,24,9,143
INV03503,15-12-2022,P00698,S0069,37,33,10,60
INV03504,05-01-2026,P00698,S0076,96,9,5,100
INV03505,15-05-2026,P00698,S0088,81,14,7,88
INV03506,04-03-2022,P00698,S0100,85,24,6,103
INV03507,24-11-2024,P00699,S0012,64,31,8,87
INV03508,02-03-2026,P00699,S0028,52,15,7,60
INV03509,27-09-2021,P00699,S0051,151,18,2,167
INV03510,13-05-2025,P00700,S0020,153,1,8,146
INV03511,11-12-2025,P00700,S0028,77,30,10,97
INV03512,21-02-2023,P00700,S0030,43,37,1,79
INV03513,22-04-2024,P00700,S0037,108,12,4,116
INV03514,31-10-2024,P00700,S0067,114,35,8,141
INV03515,27-03-2022,P00700,S0071,45,24,4,65
INV03516,26-10-2021,P00701,S0025,107,24,10,121
INV03517,04-09-2025,P00701,S0054,28,12,7,33
INV03518,07-10-2025,P00702,S0007,108,20,10,118
INV03519,26-05-2021,P00702,S0038,133,40,3,170
INV03520,14-01-2024,P00702,S0045,116,23,1,138
INV03521,19-06-2026,P00702,S0076,121,17,3,135
INV03522,07-02-2026,P00703,S0029,148,36,3,181
INV03523,04-12-2025,P00703,S0048,111,21,5,127
INV03524,06-01-2024,P00703,S0063,53,15,3,65
INV03525,18-11-2020,P00703,S0090,145,1,10,136
INV03526,30-04-2026,P00704,S0086,133,16,3,146
INV03527,27-03-2022,P00704,S0096,41,10,7,44
INV03528,30-07-2025,P00705,S0011,112,11,8,115
INV03529,21-04-2022,P00705,S0013,82,14,8,88
INV03530,05-12-2024,P00705,S0078,119,2,1,120
INV03531,21-04-2025,P00705,S0081,45,29,4,70
INV03532,28-06-2026,P00705,S0095,151,0,3,148
INV03533,18-02-2026,P00706,S0020,69,11,3,77
INV03534,04-07-2021,P00706,S0036,53,36,9,80
INV03535,19-09-2023,P00706,S0053,93,3,10,86
INV03536,30-03-2026,P00706,S0077,140,29,7,162
INV03537,23-08-2025,P00706,S0083,89,4,10,83
INV03538,02-09-2021,P00706,S0085,102,37,4,135
INV03539,30-11-2025,P00706,S0089,33,34,2,65
INV03540,21-01-2024,P00706,S0093,148,24,6,166
INV03541,16-05-2024,P00707,S0016,68,21,10,79
INV03542,17-01-2025,P00707,S0017,61,3,10,54
INV03543,16-12-2023,P00707,S0061,35,9,2,42
INV03544,20-09-2020,P00707,S0073,71,40,5,106
INV03545,02-12-2023,P00708,S0007,56,24,3,77
INV03546,13-05-2026,P00708,S0019,110,15,2,123
INV03547,01-03-2026,P00708,S0066,28,27,1,54
INV03548,29-05-2022,P00708,S0077,40,29,2,67
INV03549,14-10-2021,P00708,S0079,82,31,1,112
INV03550,22-10-2022,P00708,S0087,61,9,3,67
INV03551,24-07-2025,P00709,S0024,101,21,6,116
INV03552,13-07-2025,P00709,S0026,142,35,1,176
INV03553,09-04-2026,P00709,S0031,32,28,8,52
INV03554,14-03-2025,P00709,S0069,22,8,1,29
INV03555,03-01-2022,P00709,S0085,57,32,7,82
INV03556,22-08-2023,P00710,S0043,79,13,8,84
INV03557,20-01-2024,P00710,S0055,95,26,6,115
INV03558,16-04-2026,P00710,S0056,122,37,5,154
INV03559,17-06-2026,P00710,S0073,25,11,3,33
INV03560,19-03-2024,P00710,S0082,103,36,10,129
INV03561,09-09-2023,P00710,S0099,73,31,2,102
INV03562,15-06-2026,P00711,S0049,129,11,3,137
INV03563,16-09-2023,P00711,S0057,93,6,1,98
INV03564,21-02-2026,P00711,S0060,137,39,3,173
INV03565,19-03-2026,P00711,S0066,26,21,3,44
INV03566,26-07-2022,P00711,S0078,124,37,10,151
